 #lon(deg), lat(deg), depth(km), Vs-perturbation wrt PREM(%), Vs-PREM (km/s)
-122.5	41.5	5	-1.1696701	3.46
-122.5	43	5	-0.37776666	3.46
-122.5	44.5	5	2.1784026	3.46
-122.5	46	5	1.8919979	3.46
-122.5	47.5	5	-1.1075915	3.46
-122.5	49	5	0.49031663	3.46
-121	22	5	-0.19169741	3.46
-121	23.5	5	-0.27682381	3.46
-121	25	5	-0.27682381	3.46
-121	26.5	5	-0.31761341	3.46
-121	28	5	-0.31761341	3.46
-121	29.5	5	-0.23720276	3.46
-121	31	5	-0.43108621	3.46
-121	32.5	5	-0.7110945	3.46
-121	34	5	-1.2379485	3.46
-121	35.5	5	-1.210369	3.46
-121	37	5	-0.67645516	3.46
-121	38.5	5	-0.69954486	3.46
-121	40	5	0.055669098	3.46
-121	41.5	5	-3.6592993	3.46
-121	43	5	-4.3278099	3.46
-121	44.5	5	0.15034938	3.46
-121	46	5	-0.0099715151	3.46
-121	47.5	5	0.41445545	3.46
-121	49	5	1.5052838	3.46
-119.5	22	5	-0.23669028	3.46
-119.5	23.5	5	-0.27682381	3.46
-119.5	25	5	-0.27682381	3.46
-119.5	26.5	5	-0.41378484	3.46
-119.5	28	5	-0.41378484	3.46
-119.5	29.5	5	-0.42218575	3.46
-119.5	31	5	-0.72470008	3.46
-119.5	32.5	5	-1.1107928	3.46
-119.5	34	5	-0.85772356	3.46
-119.5	35.5	5	0.050794384	3.46
-119.5	37	5	-1.4208606	3.46
-119.5	38.5	5	-2.8913956	3.46
-119.5	40	5	-2.3180323	3.46
-119.5	41.5	5	-3.0635764	3.46
-119.5	43	5	-3.0432048	3.46
-119.5	44.5	5	-1.8248962	3.46
-119.5	46	5	0.051676153	3.46
-119.5	47.5	5	0.75366323	3.46
-119.5	49	5	0.24345662	3.46
-118	22	5	-0.30334765	3.46
-118	23.5	5	-0.350611	3.46
-118	25	5	-0.350611	3.46
-118	26.5	5	-0.52443588	3.46
-118	28	5	-0.52443588	3.46
-118	29.5	5	-0.637482	3.46
-118	31	5	-0.8685317	3.46
-118	32.5	5	-0.50067193	3.46
-118	34	5	-2.9911959	3.46
-118	35.5	5	-2.7335193	3.46
-118	37	5	-3.3455817	3.46
-118	38.5	5	-1.9378401	3.46
-118	40	5	-2.3162904	3.46
-118	41.5	5	-2.6909698	3.46
-118	43	5	-2.6190604	3.46
-118	44.5	5	-1.5877722	3.46
-118	46	5	-1.1155852	3.46
-118	47.5	5	0.66926978	3.46
-118	49	5	0.80950014	3.46
-116.5	22	5	-0.30334765	3.46
-116.5	23.5	5	-0.350611	3.46
-116.5	25	5	-0.350611	3.46
-116.5	26.5	5	-0.52443588	3.46
-116.5	28	5	-0.52443588	3.46
-116.5	29.5	5	-0.76826912	3.46
-116.5	31	5	-1.6936203	3.46
-116.5	32.5	5	-4.9548369	3.46
-116.5	34	5	-2.5121112	3.46
-116.5	35.5	5	-1.2642737	3.46
-116.5	37	5	-2.1170269	3.46
-116.5	38.5	5	-1.2257721	3.46
-116.5	40	5	-2.6261624	3.46
-116.5	41.5	5	-3.0399307	3.46
-116.5	43	5	-2.1124936	3.46
-116.5	44.5	5	-1.1184785	3.46
-116.5	46	5	0.16064388	3.46
-116.5	47.5	5	0.56756752	3.46
-116.5	49	5	0.2986372	3.46
-115	22	5	-0.30334765	3.46
-115	23.5	5	-0.38418795	3.46
-115	25	5	-0.38418795	3.46
-115	26.5	5	-0.54771969	3.46
-115	28	5	-0.54771969	3.46
-115	29.5	5	-0.67105935	3.46
-115	31	5	-0.94177278	3.46
-115	32.5	5	-1.2397769	3.46
-115	34	5	0.18188908	3.46
-115	35.5	5	-1.5130558	3.46
-115	37	5	-0.88727904	3.46
-115	38.5	5	-2.1532636	3.46
-115	40	5	-2.3305478	3.46
-115	41.5	5	-2.8084828	3.46
-115	43	5	-2.799671	3.46
-115	44.5	5	-0.83653288	3.46
-115	46	5	-0.23726864	3.46
-115	47.5	5	0.63553554	3.46
-115	49	5	0.4031005	3.46
-113.5	22	5	-0.30334765	3.46
-113.5	23.5	5	-0.38418795	3.46
-113.5	25	5	-0.38418795	3.46
-113.5	26.5	5	-0.54771969	3.46
-113.5	28	5	-0.54771969	3.46
-113.5	29.5	5	-0.67105935	3.46
-113.5	31	5	-0.81674332	3.46
-113.5	32.5	5	-0.046796059	3.46
-113.5	34	5	-0.52891695	3.46
-113.5	35.5	5	-2.0825952	3.46
-113.5	37	5	-1.6152448	3.46
-113.5	38.5	5	-2.2029766	3.46
-113.5	40	5	-1.5496564	3.46
-113.5	41.5	5	-1.9951877	3.46
-113.5	43	5	-3.0852935	3.46
-113.5	44.5	5	-1.6221233	3.46
-113.5	46	5	-0.31090734	3.46
-113.5	47.5	5	-0.24431902	3.46
-113.5	49	5	0.2865107	3.46
-112	22	5	-0.29012177	3.46
-112	23.5	5	-0.35302292	3.46
-112	25	5	-0.35302292	3.46
-112	26.5	5	-0.53674887	3.46
-112	28	5	-0.53674887	3.46
-112	29.5	5	-0.69989922	3.46
-112	31	5	-1.1803062	3.46
-112	32.5	5	-1.1867924	3.46
-112	34	5	-1.4891818	3.46
-112	35.5	5	-3.1490575	3.46
-112	37	5	-1.4535654	3.46
-112	38.5	5	-2.9273778	3.46
-112	40	5	-2.6239048	3.46
-112	41.5	5	-1.1133348	3.46
-112	43	5	-2.8931844	3.46
-112	44.5	5	-2.3202094	3.46
-112	46	5	-0.0013613007	3.46
-112	47.5	5	0.15703053	3.46
-112	49	5	0.84261365	3.46
-110.5	22	5	-0.29012177	3.46
-110.5	23.5	5	-0.35302292	3.46
-110.5	25	5	-0.35302292	3.46
-110.5	26.5	5	-0.53674887	3.46
-110.5	28	5	-0.53674887	3.46
-110.5	29.5	5	-0.69989922	3.46
-110.5	31	5	-0.66045662	3.46
-110.5	32.5	5	-1.9235212	3.46
-110.5	34	5	-2.5804202	3.46
-110.5	35.5	5	-2.5286409	3.46
-110.5	37	5	-0.40088291	3.46
-110.5	38.5	5	-0.30078806	3.46
-110.5	40	5	-1.4536202	3.46
-110.5	41.5	5	-0.58657643	3.46
-110.5	43	5	-2.0337367	3.46
-110.5	44.5	5	-5.5730077	3.46
-110.5	46	5	-1.8482368	3.46
-110.5	47.5	5	-0.48581691	3.46
-110.5	49	5	0.0096284163	3.46
-109	22	5	-0.28524182	3.46
-109	23.5	5	-0.32223432	3.46
-109	25	5	-0.32223432	3.46
-109	26.5	5	-0.47826637	3.46
-109	28	5	-0.47826637	3.46
-109	29.5	5	-0.74673218	3.46
-109	31	5	-2.0817253	3.46
-109	32.5	5	-2.3820035	3.46
-109	34	5	-3.9068047	3.46
-109	35.5	5	-2.3422252	3.46
-109	37	5	-1.2174053	3.46
-109	38.5	5	-0.45318256	3.46
-109	40	5	-0.13297443	3.46
-109	41.5	5	-0.39847366	3.46
-109	43	5	-0.56931328	3.46
-109	44.5	5	-1.5009246	3.46
-109	46	5	-0.55072897	3.46
-109	47.5	5	-0.59519924	3.46
-109	49	5	-0.092376018	3.46
-107.5	22	5	-0.28524182	3.46
-107.5	23.5	5	-0.32223432	3.46
-107.5	25	5	-0.32223432	3.46
-107.5	26.5	5	-0.43429003	3.46
-107.5	28	5	-0.43429003	3.46
-107.5	29.5	5	-0.74673218	3.46
-107.5	31	5	-2.0817253	3.46
-107.5	32.5	5	-2.4308897	3.46
-107.5	34	5	-3.4689512	3.46
-107.5	35.5	5	-2.3176482	3.46
-107.5	37	5	-2.1177152	3.46
-107.5	38.5	5	-1.7550953	3.46
-107.5	40	5	-1.7432513	3.46
-107.5	41.5	5	-1.2888027	3.46
-107.5	43	5	-0.82047319	3.46
-107.5	44.5	5	0.65680592	3.46
-107.5	46	5	-0.14164679	3.46
-107.5	47.5	5	0.061815599	3.46
-107.5	49	5	0.17655268	3.46
-106	22	5	-0.34382096	3.46
-106	23.5	5	-0.26408696	3.46
-106	25	5	-0.26408696	3.46
-106	26.5	5	-0.35487529	3.46
-106	28	5	-0.35487529	3.46
-106	29.5	5	-0.52595235	3.46
-106	31	5	-1.2962842	3.46
-106	32.5	5	-2.0336555	3.46
-106	34	5	-1.7233449	3.46
-106	35.5	5	-2.4893316	3.46
-106	37	5	-2.3030333	3.46
-106	38.5	5	-3.0169761	3.46
-106	40	5	-2.7706062	3.46
-106	41.5	5	-1.284208	3.46
-106	43	5	-1.2320826	3.46
-106	44.5	5	-0.515273	3.46
-106	46	5	0.021464352	3.46
-106	47.5	5	-0.20034522	3.46
-106	49	5	0.0093545725	3.46
-104.5	22	5	-0.34382096	3.46
-104.5	23.5	5	-0.26408696	3.46
-104.5	25	5	-0.26408696	3.46
-104.5	26.5	5	-0.30646711	3.46
-104.5	28	5	-0.43180345	3.46
-104.5	29.5	5	-0.73067871	3.46
-104.5	31	5	0.18728503	3.46
-104.5	32.5	5	0.0013991839	3.46
-104.5	34	5	-1.0521463	3.46
-104.5	35.5	5	-1.3395834	3.46
-104.5	37	5	-2.4187614	3.46
-104.5	38.5	5	-1.3931947	3.46
-104.5	40	5	-0.39595963	3.46
-104.5	41.5	5	-1.8976437	3.46
-104.5	43	5	-1.3794883	3.46
-104.5	44.5	5	-0.411544	3.46
-104.5	46	5	-0.55529419	3.46
-104.5	47.5	5	-1.1488111	3.46
-104.5	49	5	-0.39408513	3.46
-103	22	5	-0.40470297	3.46
-103	23.5	5	-0.38660172	3.46
-103	25	5	-0.38660172	3.46
-103	26.5	5	-0.33177224	3.46
-103	28	5	-0.33177224	3.46
-103	29.5	5	-0.43127989	3.46
-103	31	5	-0.12567514	3.46
-103	32.5	5	-0.033138366	3.46
-103	34	5	-0.073790211	3.46
-103	35.5	5	-1.0536913	3.46
-103	37	5	-1.0715289	3.46
-103	38.5	5	-0.4917248	3.46
-103	40	5	-1.1585258	3.46
-103	41.5	5	-1.8985967	3.46
-103	43	5	-1.0080746	3.46
-103	44.5	5	-0.47879119	3.46
-103	46	5	-0.14709631	3.46
-103	47.5	5	-0.6875479	3.46
-103	49	5	0.052597353	3.46
-101.5	22	5	-0.40470297	3.46
-101.5	23.5	5	-0.38660172	3.46
-101.5	25	5	-0.38660172	3.46
-101.5	26.5	5	-0.23783373	3.46
-101.5	28	5	0.01105567	3.46
-101.5	29.5	5	0.29037171	3.46
-101.5	31	5	0.54799678	3.46
-101.5	32.5	5	-0.072965527	3.46
-101.5	34	5	-0.02069053	3.46
-101.5	35.5	5	-0.64149341	3.46
-101.5	37	5	-0.25291671	3.46
-101.5	38.5	5	-0.10613356	3.46
-101.5	40	5	-0.5500454	3.46
-101.5	41.5	5	-1.3237962	3.46
-101.5	43	5	-1.5394887	3.46
-101.5	44.5	5	0.16821523	3.46
-101.5	46	5	0.33059278	3.46
-101.5	47.5	5	-0.17707301	3.46
-101.5	49	5	0.10223882	3.46
-100	22	5	-0.52615693	3.46
-100	23.5	5	-0.47111418	3.46
-100	25	5	-0.47111418	3.46
-100	26.5	5	-0.35103165	3.46
-100	28	5	0.52853753	3.46
-100	29.5	5	1.1710652	3.46
-100	31	5	0.7633494	3.46
-100	32.5	5	1.175249	3.46
-100	34	5	0.97590963	3.46
-100	35.5	5	-0.70299537	3.46
-100	37	5	0.24351977	3.46
-100	38.5	5	0.18823011	3.46
-100	40	5	0.3516963	3.46
-100	41.5	5	-0.61026701	3.46
-100	43	5	-0.30435068	3.46
-100	44.5	5	0.32886058	3.46
-100	46	5	0.12864082	3.46
-100	47.5	5	0.55063745	3.46
-100	49	5	0.48752229	3.46
-98.5	22	5	-0.52615693	3.46
-98.5	23.5	5	-0.56720771	3.46
-98.5	25	5	-0.56720771	3.46
-98.5	26.5	5	-0.71370839	3.46
-98.5	28	5	-1.6399599	3.46
-98.5	29.5	5	0.40422422	3.46
-98.5	31	5	1.3934503	3.46
-98.5	32.5	5	1.7361932	3.46
-98.5	34	5	1.0705577	3.46
-98.5	35.5	5	-1.0196556	3.46
-98.5	37	5	0.50884163	3.46
-98.5	38.5	5	0.71345304	3.46
-98.5	40	5	0.99986504	3.46
-98.5	41.5	5	0.032929972	3.46
-98.5	43	5	0.5184466	3.46
-98.5	44.5	5	0.37383268	3.46
-98.5	46	5	0.67982801	3.46
-98.5	47.5	5	1.0520183	3.46
-98.5	49	5	1.1105149	3.46
-97	22	5	-0.55408821	3.46
-97	23.5	5	-0.71948984	3.46
-97	25	5	-0.71948984	3.46
-97	26.5	5	-1.0176339	3.46
-97	28	5	-1.3901385	3.46
-97	29.5	5	-2.025764	3.46
-97	31	5	1.3629362	3.46
-97	32.5	5	0.83346568	3.46
-97	34	5	1.1686874	3.46
-97	35.5	5	1.1777709	3.46
-97	37	5	0.76728827	3.46
-97	38.5	5	0.43141685	3.46
-97	40	5	0.630234	3.46
-97	41.5	5	0.93742841	3.46
-97	43	5	1.0161934	3.46
-97	44.5	5	0.4734104	3.46
-97	46	5	1.8708282	3.46
-97	47.5	5	1.9883969	3.46
-97	49	5	2.4620547	3.46
-95.5	22	5	-0.55704855	3.46
-95.5	23.5	5	-0.71113786	3.46
-95.5	25	5	-0.85955891	3.46
-95.5	26.5	5	-1.1652623	3.46
-95.5	28	5	-1.5183562	3.46
-95.5	29.5	5	-2.1310908	3.46
-95.5	31	5	-0.30555141	3.46
-95.5	32.5	5	0.2492367	3.46
-95.5	34	5	0.78414295	3.46
-95.5	35.5	5	1.0989728	3.46
-95.5	37	5	0.69562634	3.46
-95.5	38.5	5	1.0342964	3.46
-95.5	40	5	0.82945391	3.46
-95.5	41.5	5	1.1463353	3.46
-95.5	43	5	0.84211311	3.46
-95.5	44.5	5	0.55069674	3.46
-95.5	46	5	0.82902123	3.46
-95.5	47.5	5	1.6880708	3.46
-95.5	49	5	2.5140807	3.46
-94	22	5	-0.55704855	3.46
-94	23.5	5	-0.71113786	3.46
-94	25	5	-0.85955891	3.46
-94	26.5	5	-1.1652623	3.46
-94	28	5	-1.4738941	3.46
-94	29.5	5	-1.9976848	3.46
-94	31	5	0.10041503	3.46
-94	32.5	5	0.086833573	3.46
-94	34	5	1.9625453	3.46
-94	35.5	5	0.61643203	3.46
-94	37	5	1.0341475	3.46
-94	38.5	5	1.4461988	3.46
-94	40	5	0.91972639	3.46
-94	41.5	5	0.83735514	3.46
-94	43	5	0.55343656	3.46
-94	44.5	5	-0.048063958	3.46
-94	46	5	0.87868222	3.46
-94	47.5	5	1.6849255	3.46
-94	49	5	1.8037104	3.46
-92.5	22	5	-0.55675606	3.46
-92.5	23.5	5	-0.82047065	3.46
-92.5	25	5	-0.82047065	3.46
-92.5	26.5	5	-1.3469404	3.46
-92.5	28	5	-1.3469404	3.46
-92.5	29.5	5	-2.0745291	3.46
-92.5	31	5	-1.1058894	3.46
-92.5	32.5	5	-0.25460846	3.46
-92.5	34	5	0.67081376	3.46
-92.5	35.5	5	1.4063109	3.46
-92.5	37	5	1.0033908	3.46
-92.5	38.5	5	1.0815326	3.46
-92.5	40	5	1.1004228	3.46
-92.5	41.5	5	1.0942374	3.46
-92.5	43	5	0.85971637	3.46
-92.5	44.5	5	0.66031052	3.46
-92.5	46	5	0.28952216	3.46
-92.5	47.5	5	1.2797439	3.46
-92.5	49	5	1.5719226	3.46
-91	22	5	-0.55675606	3.46
-91	23.5	5	-0.82047065	3.46
-91	25	5	-0.82047065	3.46
-91	26.5	5	-1.3337368	3.46
-91	28	5	-1.3337368	3.46
-91	29.5	5	-2.4536199	3.46
-91	31	5	-1.5436576	3.46
-91	32.5	5	-0.31029586	3.46
-91	34	5	0.3155073	3.46
-91	35.5	5	1.0442593	3.46
-91	37	5	1.0252484	3.46
-91	38.5	5	-0.13960842	3.46
-91	40	5	0.96617294	3.46
-91	41.5	5	1.2315391	3.46
-91	43	5	0.68737357	3.46
-91	44.5	5	0.52527915	3.46
-91	46	5	0.47713387	3.46
-91	47.5	5	0.93030637	3.46
-91	49	5	1.2662687	3.46
-89.5	22	5	-0.42377755	3.46
-89.5	23.5	5	-0.68052283	3.46
-89.5	25	5	-0.68052283	3.46
-89.5	26.5	5	-0.93530187	3.46
-89.5	28	5	-1.1589202	3.46
-89.5	29.5	5	-1.8132867	3.46
-89.5	31	5	-1.0214548	3.46
-89.5	32.5	5	0.32003308	3.46
-89.5	34	5	0.7154611	3.46
-89.5	35.5	5	0.078046707	3.46
-89.5	37	5	0.83268625	3.46
-89.5	38.5	5	0.90400425	3.46
-89.5	40	5	1.0911063	3.46
-89.5	41.5	5	1.2343465	3.46
-89.5	43	5	0.87358807	3.46
-89.5	44.5	5	0.60830383	3.46
-89.5	46	5	0.54268006	3.46
-89.5	47.5	5	0.57762725	3.46
-89.5	49	5	0.92636025	3.46
-88	22	5	-0.42377755	3.46
-88	23.5	5	-0.68052283	3.46
-88	25	5	-0.68052283	3.46
-88	26.5	5	-0.93530187	3.46
-88	28	5	-1.1589202	3.46
-88	29.5	5	-1.3049752	3.46
-88	31	5	-0.93326636	3.46
-88	32.5	5	1.0949904	3.46
-88	34	5	1.1347189	3.46
-88	35.5	5	1.0185552	3.46
-88	37	5	0.71677952	3.46
-88	38.5	5	0.54732857	3.46
-88	40	5	1.0764307	3.46
-88	41.5	5	1.2009579	3.46
-88	43	5	1.1515478	3.46
-88	44.5	5	0.79271972	3.46
-88	46	5	0.69173318	3.46
-88	47.5	5	0.41866254	3.46
-88	49	5	0.92636025	3.46
-86.5	22	5	-0.34212947	3.46
-86.5	23.5	5	-0.47654047	3.46
-86.5	25	5	-0.47654047	3.46
-86.5	26.5	5	-0.61919241	3.46
-86.5	28	5	-0.68778778	3.46
-86.5	29.5	5	-0.87033072	3.46
-86.5	31	5	-0.98647972	3.46
-86.5	32.5	5	1.3578114	3.46
-86.5	34	5	0.75484191	3.46
-86.5	35.5	5	0.77597008	3.46
-86.5	37	5	0.2931597	3.46
-86.5	38.5	5	0.21125161	3.46
-86.5	40	5	0.59067381	3.46
-86.5	41.5	5	1.1786048	3.46
-86.5	43	5	0.88029457	3.46
-86.5	44.5	5	0.72716226	3.46
-86.5	46	5	1.122842	3.46
-86.5	47.5	5	0.58259712	3.46
-86.5	49	5	0.71063958	3.46
-85	22	5	-0.34212947	3.46
-85	23.5	5	-0.47654047	3.46
-85	25	5	-0.47654047	3.46
-85	26.5	5	-0.61919241	3.46
-85	28	5	-0.68778778	3.46
-85	29.5	5	-0.60347383	3.46
-85	31	5	-0.33258175	3.46
-85	32.5	5	0.68864879	3.46
-85	34	5	0.07075192	3.46
-85	35.5	5	-1.2458756	3.46
-85	37	5	-0.30908466	3.46
-85	38.5	5	0.3119102	3.46
-85	40	5	0.38580401	3.46
-85	41.5	5	0.94530455	3.46
-85	43	5	0.4876352	3.46
-85	44.5	5	0.41528545	3.46
-85	46	5	0.79235037	3.46
-85	47.5	5	0.83350639	3.46
-85	49	5	0.71063958	3.46
-83.5	22	5	-0.23339726	3.46
-83.5	23.5	5	-0.24596637	3.46
-83.5	25	5	-0.24596637	3.46
-83.5	26.5	5	-0.37804981	3.46
-83.5	28	5	-0.35485262	3.46
-83.5	29.5	5	-0.24185752	3.46
-83.5	31	5	-0.6366403	3.46
-83.5	32.5	5	0.20767647	3.46
-83.5	34	5	-0.24259862	3.46
-83.5	35.5	5	-0.64283644	3.46
-83.5	37	5	-0.19173684	3.46
-83.5	38.5	5	0.19338023	3.46
-83.5	40	5	0.41958583	3.46
-83.5	41.5	5	0.46867517	3.46
-83.5	43	5	0.23230612	3.46
-83.5	44.5	5	0.4220613	3.46
-83.5	46	5	1.1088233	3.46
-83.5	47.5	5	1.1863843	3.46
-83.5	49	5	0.72673414	3.46
-82	22	5	-0.23339726	3.46
-82	23.5	5	-0.24596637	3.46
-82	25	5	-0.24596637	3.46
-82	26.5	5	-0.37804981	3.46
-82	28	5	-0.30935563	3.46
-82	29.5	5	-0.18158013	3.46
-82	31	5	-0.2168226	3.46
-82	32.5	5	-0.24838737	3.46
-82	34	5	0.48313805	3.46
-82	35.5	5	-0.38524392	3.46
-82	37	5	-0.73442212	3.46
-82	38.5	5	-0.16973583	3.46
-82	40	5	0.17805701	3.46
-82	41.5	5	0.3798285	3.46
-82	43	5	0.47145764	3.46
-82	44.5	5	0.90463591	3.46
-82	46	5	1.2020331	3.46
-82	47.5	5	1.2193153	3.46
-82	49	5	0.6929876	3.46
-80.5	22	5	-0.11823971	3.46
-80.5	23.5	5	-0.349527	3.46
-80.5	25	5	-0.349527	3.46
-80.5	26.5	5	-0.74511415	3.46
-80.5	28	5	-0.69343997	3.46
-80.5	29.5	5	-0.36412448	3.46
-80.5	31	5	-0.40680444	3.46
-80.5	32.5	5	-0.40680444	3.46
-80.5	34	5	0.37379518	3.46
-80.5	35.5	5	0.086024185	3.46
-80.5	37	5	-1.6954817	3.46
-80.5	38.5	5	-0.57771246	3.46
-80.5	40	5	-0.44915058	3.46
-80.5	41.5	5	-0.1248345	3.46
-80.5	43	5	0.49575591	3.46
-80.5	44.5	5	1.2634125	3.46
-80.5	46	5	1.0985067	3.46
-80.5	47.5	5	1.0985067	3.46
-80.5	49	5	0.66799811	3.46
-79	22	5	-0.11823971	3.46
-79	23.5	5	-0.349527	3.46
-79	25	5	-0.349527	3.46
-79	26.5	5	-0.48473957	3.46
-79	28	5	-0.48473957	3.46
-79	29.5	5	-0.36412448	3.46
-79	31	5	-0.41054015	3.46
-79	32.5	5	-0.41054015	3.46
-79	34	5	0.11818932	3.46
-79	35.5	5	0.2262899	3.46
-79	37	5	-0.2476297	3.46
-79	38.5	5	-1.3782823	3.46
-79	40	5	-1.3004662	3.46
-79	41.5	5	-0.45125373	3.46
-79	43	5	0.24079519	3.46
-79	44.5	5	0.41927067	3.46
-79	46	5	0.79084631	3.46
-79	47.5	5	0.79084631	3.46
-79	49	5	0.63148093	3.46
-77.5	22	5	-0.10993759	3.46
-77.5	23.5	5	-0.30607281	3.46
-77.5	25	5	-0.30607281	3.46
-77.5	26.5	5	-0.36872324	3.46
-77.5	28	5	-0.36872324	3.46
-77.5	29.5	5	-0.33339977	3.46
-77.5	31	5	-0.32286525	3.46
-77.5	32.5	5	-0.32286525	3.46
-77.5	34	5	-0.24902223	3.46
-77.5	35.5	5	0.38430837	3.46
-77.5	37	5	0.09682607	3.46
-77.5	38.5	5	-0.13576384	3.46
-77.5	40	5	-1.0416022	3.46
-77.5	41.5	5	-0.76751995	3.46
-77.5	43	5	0.41768622	3.46
-77.5	44.5	5	0.7906481	3.46
-77.5	46	5	0.51332964	3.46
-77.5	47.5	5	0.65726496	3.46
-77.5	49	5	0.64423502	3.46
-76	22	5	-0.10993759	3.46
-76	23.5	5	-0.30607281	3.46
-76	25	5	-0.30607281	3.46
-76	26.5	5	-0.36872324	3.46
-76	28	5	-0.36872324	3.46
-76	29.5	5	-0.33339977	3.46
-76	31	5	-0.35871404	3.46
-76	32.5	5	-0.35871404	3.46
-76	34	5	-0.59878755	3.46
-76	35.5	5	-1.0565034	3.46
-76	37	5	-0.71407988	3.46
-76	38.5	5	-0.85441825	3.46
-76	40	5	-0.3053982	3.46
-76	41.5	5	-0.55592065	3.46
-76	43	5	0.40593644	3.46
-76	44.5	5	0.67766292	3.46
-76	46	5	0.67385844	3.46
-76	47.5	5	0.7723545	3.46
-76	49	5	0.64423502	3.46
-74.5	22	5	-0.10993759	3.46
-74.5	23.5	5	-0.23368323	3.46
-74.5	25	5	-0.23368323	3.46
-74.5	26.5	5	-0.3278902	3.46
-74.5	28	5	-0.3278902	3.46
-74.5	29.5	5	-0.31129338	3.46
-74.5	31	5	-0.35299844	3.46
